"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"203","S24","Ei diabetes ole sinullekaan mahdottomuus , suomalainen kun lienet , mietipä perimääsi , siellä on kudosominaisuus varmaankin , se saattaa sinuakin altistaa diabetekselle","ei diabetes olla sinä mahdottomuus , suomalainen kun olla , miettiä perimä , siellä olla kudosominaisuus varmaan , se saattaa sinä altistaa diabetes","Lihavat maksakoon enemmän terveydenhoidosta","1.7.2014","08:34","Terveys","Lihavuus","normaali ihminen","2841712","http://keskustelu.suomi24.fi/t/12293755#comment-68613214","http://keskustelu.suomi24.fi/t/12293755","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"204","S24","Ei diabetes ole sinullekaan mahdottomuus , suomalainen kun lienet , mietipä perimääsi , siellä on kudosominaisuus varmaankin , se saattaa sinuakin altistaa diabetekselle","ei diabetes olla sinä mahdottomuus , suomalainen kun olla , miettiä perimä , siellä olla kudosominaisuus varmaan , se saattaa sinä altistaa diabetes","Lihavat maksakoon enemmän terveydenhoidosta","1.7.2014","08:34","Terveys","Lihavuus","normaali ihminen","2841712","http://keskustelu.suomi24.fi/t/12293755#comment-68613214","http://keskustelu.suomi24.fi/t/12293755","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"205","S24",""" http://www.helsinkipaleo.com/aloita-tasta/ DIABETEKSEN RUOKAVALIOHOITO http://www.anttiheikkila.com/blogi/diabeteksen-ruokavaliohoito/ Muitakin kirjoja löytyy .",""" http://www.helsinkipaleo.com/aloita-tasta/ diabetes ruokavaliohoito http://www.anttiheikkila.com/blogi/diabeteksen-ruokavaliohoito/ muu kirja löytyä .","kertokaa neuvoja","7.6.2014","17:42","Terveys","Lihavuus","kasvatkin vielä","2842241","http://keskustelu.suomi24.fi/t/12290795#comment-68208107","http://keskustelu.suomi24.fi/t/12290795","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"206","S24",""" http://www.helsinkipaleo.com/aloita-tasta/ DIABETEKSEN RUOKAVALIOHOITO http://www.anttiheikkila.com/blogi/diabeteksen-ruokavaliohoito/ Muitakin kirjoja löytyy .",""" http://www.helsinkipaleo.com/aloita-tasta/ diabetes ruokavaliohoito http://www.anttiheikkila.com/blogi/diabeteksen-ruokavaliohoito/ muu kirja löytyä .","Miksi läskit kerääntyy vatsaan?","21.7.2014","17:23","Terveys","Lihavuus","oikea ravinto","2842362","http://keskustelu.suomi24.fi/t/12362876#comment-68944694","http://keskustelu.suomi24.fi/t/12362876","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"207","S24","Diabeteksesta on tulossa oikea kansanterveydellinen huoli .","diabetes olla tulo oikea kansanterveydellinen huoli .","Voiko lihava olla kaunis!?","30.8.2013","00:17","Terveys","Lihavuus","Jussiasialla","2843635","http://keskustelu.suomi24.fi/t/4678676#comment-63261327","http://keskustelu.suomi24.fi/t/4678676","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"208","S24","Diabetekseen sairastuu runsaasti hiilihydraatteja käyttävät ihmiset .","diabetes sairastua runsaasti hiilihydraatti käyttää ihminen .","Voiko lihava olla kaunis!?","30.8.2013","00:17","Terveys","Lihavuus","Jussiasialla","2843636","http://keskustelu.suomi24.fi/t/4678676#comment-63261327","http://keskustelu.suomi24.fi/t/4678676","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"209","S24","Lihavalla on normaalipainoisia suurempi riski sairastua mm. diabetekseen sekä tuki- ja liikuntaelinsairauksiin .","lihava olla normaalipainoinen suuri riski sairastua mm diabetes sekä tuki ja liikuntaelinsairaus .","ylipainonen?","6.7.2014","10:42","Terveys","Lihavuus","Tädin neuvoja","2844331","http://keskustelu.suomi24.fi/t/12344356#comment-68701676","http://keskustelu.suomi24.fi/t/12344356","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"210","S24","Nyt ei ole mitään muuta keinoa , kuin saada poika äkkiä takaisin ihannepainoon , muuten tulee todella suuria vaikeuksia , diabetes , verisuonet tukkeutuvat ja loppu tulee jo alle kolmekymppisenä .","nyt ei olla mikään muu keino , kuin saada poika äkkiä takaisin ihannepaino , muuten tulla todella suuri vaikeus , diabetes , verisuoni tukkeutua ja loppu tulla jo alle kolmekymppinen .","10 vuotiaan pojan syömiset kuriin","7.6.2014","17:15","Terveys","Lihavuus","Vierestä  seurannut","2844914","http://keskustelu.suomi24.fi/t/12275215#comment-68207704","http://keskustelu.suomi24.fi/t/12275215","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"211","S24","Oon 11.v 138cm ja 27.5kg mulla on anoreksia ja diabetes oon murtanu paikkoja 10 kertaa ja poikkassu 5 kertaa koska luuni ovat niin herkät !","olla 11.v 138cm ja 27.5kg mä olla anoreksia ja diabetes olla murtaa paikka 10 kerta ja poikkassu 5 kerta koska luu olla niin herkkä !","Oonko liian lihava 11v","5.11.2013","14:07","Terveys","Lihavuus","Mä vaa","2846579","http://keskustelu.suomi24.fi/t/10243248#comment-64375863","http://keskustelu.suomi24.fi/t/10243248","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"212","S24","Lihavuus ja liikkumattomuus yhdessä ovat suuri riski sairastua diabetekseen .","lihavuus ja liikkumattomuus yhdessä olla suuri riski sairastua diabetes .","auttakaa mua jo!!!!","10.7.2014","13:01","Terveys","Lihavuus","Tätsy","2846780","http://keskustelu.suomi24.fi/t/12357456#comment-68766607","http://keskustelu.suomi24.fi/t/12357456","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"213","S24","Ei ole unilääkkkeitä mutta on lääkkeitä diabetekseen .","ei olla unilääkkkeitä mutta olla lääke diabetes .","miten saada unta","8.8.2014","14:31","Terveys","Uni ja unihairiöt","7878","3039439","http://keskustelu.suomi24.fi/t/12397624#comment-69238412","http://keskustelu.suomi24.fi/t/12397624","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"214","S24","Diabetes on tällä hetkellä yksi merkittävimmistä suomalaisten terveyteen vaikuttavista ongelmista .","diabetes olla tämä hetki yksi merkittävä suomalainen terveys vaikuttaa ongelma .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278656","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"215","S24","Diabeteksesta voidaan puhua , kun verensokeritaso on ennen aamupalaa mitattuna toistuvasti yli 7 mmol/l ( millimoolia litrassa ) .","diabetes voida puhua , kun verensokeritaso olla ennen aamupala mitata toistuvasti yli 7 mmol/l ( millimooli litra ) .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278658","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"216","S24","Tarkemmin diabeteksesta yleensä , sen oireista ja hoidosta voi lukea esim. osoitteesta : http://klinik.fi/terveysinfo/diabetes Selvästi yleisin diabetestyyppi on ns. aikuistyypin diabetes eli tyypin 2 diabetes .","tarkemmin diabetes yleensä , se oire ja hoito voida lukea esim. osoite : http://klinik.fi/terveysinfo/diabetes selvästi yleinen diabetestyyppi olla ns. aikuinentyyppi diabetes eli tyyppi 2 diabetes .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278659","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"217","S24","Tarkemmin diabeteksesta yleensä , sen oireista ja hoidosta voi lukea esim. osoitteesta : http://klinik.fi/terveysinfo/diabetes Selvästi yleisin diabetestyyppi on ns. aikuistyypin diabetes eli tyypin 2 diabetes .","tarkemmin diabetes yleensä , se oire ja hoito voida lukea esim. osoite : http://klinik.fi/terveysinfo/diabetes selvästi yleinen diabetestyyppi olla ns. aikuinentyyppi diabetes eli tyyppi 2 diabetes .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278659","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"218","S24","Tarkemmin diabeteksesta yleensä , sen oireista ja hoidosta voi lukea esim. osoitteesta : http://klinik.fi/terveysinfo/diabetes Selvästi yleisin diabetestyyppi on ns. aikuistyypin diabetes eli tyypin 2 diabetes .","tarkemmin diabetes yleensä , se oire ja hoito voida lukea esim. osoite : http://klinik.fi/terveysinfo/diabetes selvästi yleinen diabetestyyppi olla ns. aikuinentyyppi diabetes eli tyyppi 2 diabetes .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278659","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"219","S24","Tyypin 2 diabetes johtuu insuliinin vaikutuksen heikentymisestä eli insuliiniresistenssistä , jolle mm. lihominen altistaa .","tyyppi 2 diabetes johtua insuliini vaikutus heikentyä eli insuliiniresistenssi , joka mm lihoa altistaa .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278660","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"220","S24","Aikuistyypin diabeteksen hoito on yksilöllistä : siihen kuuluvat mm. elintapamuutokset ja tarvittessa suun kautta annettava tablettihoito .","aikuinentyyppi diabetes hoito olla yksilöllinen : se kuulua mm elintapamuutos ja tarvittessa suu kautta antaa tablettihoito .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278662","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"221","S24","Tyypin 2 diabeteksen oireista , tutkimuksista ja hoidosta katso tarkemmin : http://klinik.fi/terveysinfo/tyypin-2-diabetes Harvinaisempi diabetestyyppi on ns. nuoruusiän diabetes eli tyypin 1 diabetes .","tyyppi 2 diabetes oire , tutkimus ja hoito katsoa tarkemmin : http://klinik.fi/terveysinfo/tyypin-2-diabetes harvinainen diabetestyyppi olla ns. nuoruusikä diabetes eli tyyppi 1 diabetes .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278664","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"222","S24","Tyypin 2 diabeteksen oireista , tutkimuksista ja hoidosta katso tarkemmin : http://klinik.fi/terveysinfo/tyypin-2-diabetes Harvinaisempi diabetestyyppi on ns. nuoruusiän diabetes eli tyypin 1 diabetes .","tyyppi 2 diabetes oire , tutkimus ja hoito katsoa tarkemmin : http://klinik.fi/terveysinfo/tyypin-2-diabetes harvinainen diabetestyyppi olla ns. nuoruusikä diabetes eli tyyppi 1 diabetes .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278664","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"223","S24","Tyypin 2 diabeteksen oireista , tutkimuksista ja hoidosta katso tarkemmin : http://klinik.fi/terveysinfo/tyypin-2-diabetes Harvinaisempi diabetestyyppi on ns. nuoruusiän diabetes eli tyypin 1 diabetes .","tyyppi 2 diabetes oire , tutkimus ja hoito katsoa tarkemmin : http://klinik.fi/terveysinfo/tyypin-2-diabetes harvinainen diabetestyyppi olla ns. nuoruusikä diabetes eli tyyppi 1 diabetes .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278664","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"224","S24","Tyypin 1 diabetes johtuu haiman insuliinia tuottavien solujen tuhoutumisesta ja tätä kautta syntyvästä insuliinin puutteesta .","tyyppi 1 diabetes johtua haima insuliini tuottaa solu tuhoutua ja tämä kausi syntyä insuliini puute .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278665","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"225","S24","Tyypin 1 diabetekseen sairastuu vuosittain noin 60 henkilöä / 100 000 suomalaista kohti , ja sairaus todetaan yleisesti jo lapsena .","tyyppi 1 diabetes sairastua vuosittain tuo 60 henkilö / 100 000 suomalainen kohti , ja sairaus todeta yleisesti jo lapsi .","Diabeteksen hoito on yksilöllistä","4.11.2014","16:54","Terveys","Diabetes","tekstimainontaa","3278666","http://keskustelu.suomi24.fi/t/12862137#comment-72940863","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"226","S24","Diabetes-artikkelin oireet-välilehden alla ovat palveluina yleislääkäri , lääkäripäivystys , lastenlääkäri , endokrinologi , äitiysneuvola - siis ne palvelut , jotka liittyvät diabeteksen diagnosointiin .","diabetes-artikkeli oireet-välilehden alla olla palvelu yleislääkäri , lääkäripäivystys , lastenlääkäri , endokrinologi , äitiysneuvola - siis se palvelu , joka liittyä diabetes diagnosointi .","Diabeteksen hoito on yksilöllistä","4.11.2014","20:00","Terveys","Diabetes","","3278695","http://keskustelu.suomi24.fi/t/12862137#comment-72951807","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"227","S24","On varmaan diabeteksen hoito tuottoisaa hommaa vaan paskamaista potea joten ei sitä passaa parantaa potilailta ja mieluumin heidän lisääntyminen olis ihan jees .","olla varmaan diabetes hoito tuottoisa homma vaan paskamainen potea joten ei se passata parantaa potilas ja mieluumin hän lisääntyä olla ihan jees .","Diabeteksen hoito on yksilöllistä","5.11.2014","23:52","Terveys","Diabetes","Lullero","3278709","http://keskustelu.suomi24.fi/t/12862137#comment-73013985","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"228","S24","Sitten jos verensokeri on korkealla pitkään eli reilusti yli pari tuntia hiilihydraatin nauttimisen jälkeen niin tuo viittaa enemmänkin ykköstyypin kuin kakkostyypin diabetekseen tai oikeammin vajentuneeseen insuliinin eritykseen .","sitten jos verensokeri olla korkea pitkään eli reilusti yli pari tunti hiilihydraatti nauttia jälkeen niin tuo viitata enempi ykkönentyyppi kuin kakkonentyyppi diabetes tai oikeammin vajentua insuliini eritys .","Diabeteksen hoito on yksilöllistä","21.11.2014","07:57","Terveys","Diabetes","hp&v","3278765","http://keskustelu.suomi24.fi/t/12862137#comment-73848855","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"229","S24","Se että mittasin niin pitkään jälkeenkinpäin johtui siitä että halusin todella oppia sen kuinka paljon hiilihydraatteja siedän ( ja se ei ole paljoa ) Verensokerini asettui normaaliksi mutta diabetes ei katoa mihinkään .","se että mitata niin pitkään jälkeenkinpäin johtua se että haluta todella oppia se kuinka paljon hiilihydraatti sietää ( ja se ei olla paljo ) verensokeri asettua normaali mutta diabetes ei kadota mikään .","Diabeteksen hoito on yksilöllistä","9.12.2014","19:29","Terveys","Diabetes","VP?","3278847","http://keskustelu.suomi24.fi/t/12862137#comment-74888742","http://keskustelu.suomi24.fi/t/12862137","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
